tweet_id,source,text,created_at,entities,keywords,inserted_at,slogan
2013664115567296578,Reuters,US Treasury Secretary Bessent brushes off 'hysteria' over Greenland https://t.co/hsazLO3CND https://t.co/hsazLO3CND,,"{'people': ['Bessent'], 'countries': ['Greenland', 'US'], 'orgs': ['US Treasury'], 'slogan': ''}",['Politics'],2026-01-20 17:33:35.941930,Hysteria Dismissed
2013669149583561065,Reuters,Russia's Lavrov says Greenland is not a 'natural part' of Denmark https://t.co/unrIFv1LBc https://t.co/unrIFv1LBc,,"{'People': ['Lavrov'], 'Countries': ['Russia', 'Greenland', 'Denmark']}","['Politics', 'Geopolitics']",2026-01-20 17:46:12.677659,Natural Controversy
2013667884141081047,Reuters,Turkey's Erdogan will soon decide whether to join Trump's Board of Peace https://t.co/jEcBRw4XZB https://t.co/jEcBRw4XZB,,"{'people': ['Erdogan', 'Trump'], 'countries': ['Turkey'], 'orgs': [], 'slogan': ''}",['Politics'],2026-01-20 17:46:14.606379,Peace Board
2013666986341826746,Reuters,"Despite multiplying threats to the world order, EU leaders cannot afford to delay long overdue economic reform in line with Mario Draghi's recommendations, argues former Reuters Senior Editor Mike Peacock https://t.co/dzeICON06e https://t.co/J6eWasrFdT",,"{'people': ['Mario Draghi', 'Mike Peacock'], 'orgs': ['EU', 'Reuters']}","['Economics', 'Reform', 'World Order']",2026-01-20 17:46:16.438634,Economic Reform
2013669099789000858,AJEnglish,"Video shows Israeli settlers, along with Israeli soldiers, assaulting Bedouin Palestinians in the northern Jordan Valley in the occupied West Bank. https://t.co/wvO9IuW6yu",,"{'people': ['Bedouin Palestinians'], 'countries': ['Israel', 'Jordan'], 'orgs': [], 'slogan': ''}","['Politics', 'Conflict', 'Occupation']",2026-01-20 17:46:42.438140,Peace Now
2013667756709658631,AJEnglish,"""A coordinated onslaught on Palestinian society intended to destroy their existence.""

At least 84 Palestinian prisoners have died in Israeli prisons since October 2023 after being subjected to systematic abuse, says Israeli human rights group B’Tselem. https://t.co/jKmLYwSpKX",,"{'People': [], 'Countries': ['Palestine', 'Israel'], 'Orgs': ['B’Tselem'], 'Slogan': []}","['Human Rights', 'Prisoners', 'Abuse', 'Palestinian Society']",2026-01-20 17:46:45.145545,Human Rights
2013671867920589037,Reuters,President Emmanuel Macron said France prefers 'respect to bullies' and the 'rule of law to brutality' during his speech at the World Economic Forum in Davos amid recent US trade threats https://t.co/zcHXoPykue https://t.co/tHLpoH1MVx,,"{'People': ['Emmanuel Macron'], 'Countries': ['France', 'US'], 'Orgs': ['World Economic Forum'], 'Slogan': ['respect to bullies', 'rule of law to brutality']}","['Politics', 'Economy', 'Trade']",2026-01-20 17:58:52.522981,Respect Bullies
2013670434307211675,Reuters,White House briefing on Trump's one year back in office https://t.co/OWNO8MYdcn,,"{'People': ['Trump'], 'Orgs': ['White House']}",['Politics'],2026-01-20 17:58:54.079023,Year Reflection
2013670397980344618,Reuters,IAEA says Ukraine's Chornobyl nuclear plant lost all off-site power on Tuesday https://t.co/6gQBlihRMm https://t.co/6gQBlihRMm,,"{'People': [], 'Countries': ['Ukraine'], 'Orgs': ['IAEA'], 'Slogan': []}","['Nuclear', 'Energy', 'Power', 'Chornobyl']",2026-01-20 17:58:56.315776,Power Crisis
2014599519799804210,BBCWorld,"Who is To Lam, the ex-cop who wants to revamp Vietnam's success story? https://t.co/qNYcN4RpBc",,"{'People': ['To Lam'], 'Countries': ['Vietnam']}","['Politics', 'Governance']",2026-01-23 07:22:15.603370,Revamp Success
2013675427345084493,Reuters,"UN rights council to hold emergency session on Iran, document shows https://t.co/u2oBPZjkTt https://t.co/u2oBPZjkTt",,"{'People': [], 'Countries': ['Iran'], 'Orgs': ['UN rights council'], 'Slogan': ''}","['Politics', 'Human Rights']",2026-01-20 18:11:31.247732,Emergency Session
2013674169221660797,Reuters,"US-led coalition negotiating Al-Hol camp handover, Syrian sources say https://t.co/aNa0kcCrHW https://t.co/aNa0kcCrHW",,"{'People': [], 'Countries': ['US', 'Syria'], 'Orgs': ['coalition'], 'Slogan': []}","['Politics', 'War']",2026-01-20 18:11:33.549397,Camp Handover
2013673021035196645,Reuters,"Moderna, Merck's skin cancer vaccine shows sustained benefit in five-year follow-up https://t.co/m50Lnb0h06 https://t.co/m50Lnb0h06",,"{'People': [], 'Countries': [], 'Orgs': ['Moderna', 'Merck'], 'Slogan': ''}","['Health', 'Vaccine', 'Cancer', 'Clinical Trial']",2026-01-20 18:11:36.580202,Cancer Cure
2013674067287474433,BBCWorld,Shock and confusion as Spain struggles for answers after deadly train crash https://t.co/bgDFiz59pQ,,"{'People': [], 'Countries': ['Spain'], 'Orgs': [], 'Slogan': []}","['Politics', 'Accident', 'Transport']",2026-01-20 18:11:56.543638,Train Tragedy
2013675767482261840,AJEnglish,"BREAKING: Syria's UN envoy tells reporters that Washington has recognised Damascus's ability to ""deliver on all our promises"" and to take steps ""to enshrine Kurdish rights"", after US names Syria as main partner in fight against ISIL.

🔴 LIVE updates: https://t.co/vjdVi0wAoI https://t.co/9qARZlPr4A",,"{'People': [], 'Countries': ['Syria', 'Washington', 'US'], 'Orgs': ['UN', 'ISIL'], 'Slogan': []}","['Politics', 'International Relations', 'Kurdish Rights', 'Counterterrorism']",2026-01-20 18:12:05.547733,Kurdish Rights
2013674616401666225,AJEnglish,"The first year of Trump 2.0 saw deportations, tariffs and the abdution of Venezeula's President Nicolas Maduro.

We break down the numbers from the first 365 days of the Trump administration https://t.co/Vod7vBmPc1 https://t.co/06wjZhr36m",,"{'People': ['Trump', 'Nicolas Maduro'], 'Countries': ['Venezuela'], 'Orgs': [], 'Slogan': []}","['Politics', 'Deportations', 'Tariffs', 'Abduction']",2026-01-20 18:12:08.473770,Trump Year
2013677908146167985,Reuters,Denmark's take on MAGA caps have become a symbol of solidarity against Trump's aspirations of controlling Greenland https://t.co/2sjwMMZqc2 https://t.co/CfF5t2bzfV,,"{'people': ['Trump'], 'countries': ['Denmark', 'Greenland'], 'orgs': [], 'slogan': ['MAGA']}","['Politics', 'Solidarity']",2026-01-20 18:24:17.827893,Solidarity Against
2013676704019988910,Reuters,Breakingviews - Slowcoach summitry is EU asset in Greenland spat https://t.co/NN1rMdC3wx https://t.co/NN1rMdC3wx,,"{'People': [], 'Countries': ['EU', 'Greenland'], 'Orgs': ['Breakingviews'], 'Slogan': []}","['Politics', 'Diplomacy', 'International Relations']",2026-01-20 18:24:19.679021,Slowcoach Summitry
2013676649490108769,Reuters,"About 200 Islamic fighters escaped Syria's Shaddadi prison after guards from the Syrian Democratic Forces left the facility, a US official said. The government and the SDF have traded blame over the escape https://t.co/PCMAcUFSGC https://t.co/jm69y7qelw",,"{'People': [], 'Countries': ['Syria', 'US'], 'Orgs': ['Syrian Democratic Forces', 'SDF'], 'Slogan': []}","['Politics', 'War', 'Terrorism']",2026-01-20 18:24:21.411150,Prison Break
2013677345861775494,AJEnglish,US President Trump has repeatedly divided opinion at home and faced fierce criticism from overseas for decisions during his first year back in the White House. Here’s a reminder of some key moments ⤵️ https://t.co/sYxIEeQ1II,,"{'people': ['Trump'], 'countries': ['US'], 'orgs': [], 'slogan': []}",['Politics'],2026-01-20 18:24:49.300810,Divided Opinion
2013681718318837863,Reuters,Golfing-Statue honouring Ballesteros vanishes in Spain https://t.co/gygNNDxwX5 https://t.co/gygNNDxwX5,,"{'People': ['Ballesteros'], 'Countries': ['Spain'], 'Orgs': [], 'Slogan': []}","['Sports', 'Golf', 'Cultural Heritage']",2026-01-20 18:36:58.143055,Honor Lost
2013679856261755171,Reuters,"Envoys for Trump and Putin entered the 'USA House' at the World Economic Forum, sources with knowledge of the situation told Reuters. Follow our live Davos coverage: https://t.co/4OI03OmTCx https://t.co/sDxCnPkHv4",,"{'people': ['Trump', 'Putin'], 'countries': ['USA'], 'orgs': ['World Economic Forum', 'Reuters'], 'slogan': ''}","['Politics', 'Davos', 'Economy']",2026-01-20 18:37:00.422816,Global Diplomacy
2013679202285879744,Reuters,"UN chief Guterres cancels Davos trip due to bad cold, spokesperson says https://t.co/xw6XPDFBTQ https://t.co/xw6XPDFBTQ",,"{'People': ['Guterres'], 'Orgs': ['UN'], 'Countries': [], 'Slogan': []}","['Politics', 'Health']",2026-01-20 18:37:02.184778,Trip Canceled
2013680424430772745,AJEnglish,More than 100 vehicles crashed into each other or slid off a highway during a snowstorm in the US state of Michigan. https://t.co/bRMjhU61X4,,"{'People': [], 'Countries': ['United States'], 'Orgs': [], 'Slogan': []}","['Accident', 'Weather', 'Snowstorm']",2026-01-20 18:37:26.797114,Winter Chaos
2013679252688847179,AJEnglish,"Inter Milan entertain Arsenal in the league phase of the UEFA Champions League at the San Siro.

Who will win? Vote below 👇

⚽ LIVE coverage: https://t.co/aey2OwPpgf | #UCL",,"{'People': [], 'Countries': [], 'Orgs': ['Inter Milan', 'Arsenal', 'UEFA Champions League'], 'Slogan': []}","['Sports', 'Football', 'Champions League']",2026-01-20 18:37:28.610928,Match Day
2013684244027974123,Reuters,Media behaviour condemned after chaotic AFCON final https://t.co/YzQboFKpf8 https://t.co/YzQboFKpf8,,"{'People': [], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Media', 'AFCON', 'final', 'chaotic', 'behaviour', 'condemned']",2026-01-20 18:49:34.144245,Media Accountability
2013682991550063034,Reuters,Weaker UK jobs data may offer inflation relief to BoE https://t.co/lUVSFZoTLW https://t.co/lUVSFZoTLW,,"{'People': [], 'Countries': ['UK'], 'Orgs': ['BoE'], 'Slogan': []}","['Economy', 'Inflation', 'Jobs']",2026-01-20 18:49:35.570991,Job Relief
2013682941503684724,Reuters,"Wildfires flared up again east of Cape Town, South Africa, as strong winds pushed the blaze across dry vegetation in the valley. No injuries were reported. https://t.co/kaUgkXrvw9",,"{'People': [], 'Countries': ['South Africa'], 'Orgs': [], 'Slogan': []}","['Wildfires', 'Cape Town', 'Environment']",2026-01-20 18:49:37.580608,Fire Alert
2013682962789785957,AJEnglish,At least four people killed by floods after Tunisia’s worst rainfall in 70 years https://t.co/9v2gPagTSU https://t.co/u59142tlqT,,"{'People': ['four people'], 'Countries': ['Tunisia'], 'Orgs': [], 'Slogan': []}","['Natural Disasters', 'Floods', 'Rainfall']",2026-01-20 18:50:03.085710,Flood Tragedy
2013688164225822919,Reuters,Netflix will now pay all cash for Warner Bros to keep Paramount at bay https://t.co/sW8i1KIG9R https://t.co/sW8i1KIG9R,,"{'People': [], 'Countries': [], 'Orgs': ['Netflix', 'Warner Bros', 'Paramount'], 'Slogan': []}","['Entertainment', 'Streaming', 'Acquisition']",2026-01-20 19:02:10.211770,Cash Acquisition
2013685497072066686,Reuters,IndiGo tells India regulator that operations will be stable after exemptions expire https://t.co/nmPrCBHRsy https://t.co/nmPrCBHRsy,,"{'People': [], 'Countries': ['India'], 'Orgs': ['IndiGo'], 'Slogan': []}","['Aviation', 'Regulation']",2026-01-20 19:02:11.932772,Stable Operations
2013686505059852405,BBCWorld,Carney says old world order 'is not coming back' https://t.co/XJBkTWuKXv,,"{'People': ['Carney'], 'Countries': [], 'Orgs': [], 'Slogan': ['old world order']}",['Politics'],2026-01-20 19:02:32.647520,New Order
2013686212318359880,AJEnglish,⭕ LIVE: US President Donald Trump marks the first anniversary of his return to the White House. https://t.co/ji7P0ltRX8,,"{'people': ['Donald Trump'], 'countries': ['US'], 'orgs': ['White House'], 'slogan': []}","['Politics', 'Anniversary']",2026-01-20 19:02:39.664315,Trump's Return
2013690529788100856,Reuters,Ukraine's Oliynykova finds joy in Grand Slam debut despite first-round loss https://t.co/wiSMs5kxN3 https://t.co/wiSMs5kxN3,,"{'people': ['Oliynykova'], 'countries': ['Ukraine'], 'orgs': [], 'slogans': []}","['Sports', 'Tennis']",2026-01-20 19:14:46.769671,Grand Slam
2013690490785329631,Reuters,"Violent storms and hurricane-force winds have battered Catania in Sicily, prompting authorities to issue a red alert in several areas https://t.co/NiXpjz5ISL",,"{'locations': ['Catania', 'Sicily'], 'alerts': ['red alert']}","['Weather', 'Natural Disasters']",2026-01-20 19:14:48.073997,Storm Alert
2013689272344178841,Reuters,"Austria's Scheib wins Kronplatz GS, impressive return for Brignone https://t.co/35DLsFjZQS https://t.co/35DLsFjZQS",,"{'people': ['Scheib', 'Brignone'], 'countries': ['Austria'], 'orgs': [], 'slogan': ''}","['Sports', 'Skiing']",2026-01-20 19:14:50.045612,Winning Return
2013691749143568821,AJEnglish,Forcibly displaced Palestinians continue to face harsh weather conditions amid Israel’s ongoing siege on Gaza. https://t.co/ffiMtqCem4,,"{'People': ['Palestinians'], 'Countries': ['Israel', 'Gaza'], 'Orgs': [], 'Slogan': []}","['Politics', 'Humanitarian', 'War']",2026-01-20 19:15:13.668417,Weather Crisis
2013689252874174721,AJEnglish,"In the #AFCON25 final between Morocco and Senegal, for a few minutes, the outcome risked being shaped by the rulebook and not the football, after Senegal walked off the pitch. But this isn’t unique to African football.

Al Jazeera's @MissSamJohnson looks at the fallout ⤵️ https://t.co/xwD1xOTly0",,"{'People': ['Miss Sam Johnson'], 'Countries': ['Morocco', 'Senegal'], 'Orgs': ['Al Jazeera']}","['Football', 'AFCON', 'Sports', 'Controversy']",2026-01-20 19:15:15.360768,Fair Play
2013694312790282444,Reuters,Revolution acquire American winger Griffin Yow https://t.co/CB8UN4KVI9 https://t.co/CB8UN4KVI9,,"{'People': ['Griffin Yow'], 'Countries': ['America'], 'Orgs': ['Revolution']}","['Sports', 'Soccer', 'Transfer']",2026-01-20 19:27:20.029511,New Signing
2013693007569043689,Reuters,Pro-Kurdish protesters climbed the border wall from Turkey to Syria as security forces deployed water cannons and tear gas to disperse crowds opposed to Syrian advances into Kurdish-held areas https://t.co/SjAVjnSsgI https://t.co/eeroqHW0W8,,"{'People': [], 'Countries': ['Turkey', 'Syria'], 'Orgs': ['Pro-Kurdish'], 'Slogan': []}","['Protests', 'Kurdish', 'Security', 'Tear Gas', 'Border Wall']",2026-01-20 19:27:21.977477,Border Protests
2013692550922506709,Reuters,"BREAKING: Subpoenas were served at the offices of Minnesota Governor Tim Walz, Attorney General Keith Ellison and Minneapolis Mayor Jacob Frey, a DOJ official said as protests and an immigration enforcement crackdown continue in the state https://t.co/1T6fALtSwO https://t.co/IicG1QLuaT",,"{'people': ['Tim Walz', 'Keith Ellison', 'Jacob Frey'], 'countries': [], 'organizations': ['DOJ'], 'slogan': []}","['Politics', 'Protests', 'Immigration']",2026-01-20 19:27:23.789649,Justice Served
2013694539811221539,AJEnglish,"EU chief Ursula von der Leyen, at the World Economic Forum in Davos, questioned Donald Trump’s trustworthiness after he announced new tariffs on European allies over Greenland.

Von der Leyen said a July trade deal must be honoured and warned the move was a “mistake.” https://t.co/T9fDSTerqC",,"{'people': ['Ursula von der Leyen', 'Donald Trump'], 'countries': ['EU', 'Greenland'], 'orgs': ['World Economic Forum'], 'slogan': []}","['Politics', 'Trade', 'Tariffs', 'International Relations']",2026-01-20 19:27:47.999592,Trust Matters
2013692109019086898,AJEnglish,"BREAKING: SDF claims Syrian government-allied forces attacking several towns

🔴 LIVE updates: https://t.co/oKU9bNBNxX https://t.co/e8G2ykBfLS",,"{'People': [], 'Countries': ['Syria'], 'Orgs': ['SDF'], 'Slogan': []}","['War', 'Politics']",2026-01-20 19:27:49.487512,Syria Conflict
2013691892735623635,AJEnglish,"A spokesperson for Antonio Guterres says the UN chief is calling for the “full respect of international law and the protection of civilians” amid the violence in Syria.

🔴 LIVE updates: https://t.co/3k0jJKyGZT https://t.co/1WDE8Rs1a7",,"{'People': ['Antonio Guterres'], 'Orgs': ['UN'], 'Countries': ['Syria']}","['International Law', 'Civilians', 'Violence']",2026-01-20 19:27:51.178727,Respect Law
2013696831612465479,Reuters,John Harbaugh strives to restore 'championship culture' with Giants https://t.co/kKwN9b8ekw https://t.co/kKwN9b8ekw,,"{'people': ['John Harbaugh'], 'orgs': ['Giants'], 'countries': [], 'slogan': ['championship culture']}","['Sports', 'Coaching']",2026-01-20 19:39:55.119197,Championship Culture
2013695672336179409,Reuters,Report: Sporting KC stake sold at $700M valuation https://t.co/yEFDEt07ui https://t.co/yEFDEt07ui,,"{'People': [], 'Countries': [], 'Orgs': ['Sporting KC'], 'Slogan': []}","['Sports', 'Valuation', 'Investment']",2026-01-20 19:39:56.773254,Sporting Success
2013695524394914036,Reuters,"Prime Minister Mark Carney said Canada strongly opposes US tariffs linked to President Trump's push to take over Greenland, calling for focused talks and Arctic security cooperation https://t.co/JLKgepPD1h https://t.co/gvURFzD681",,"{'people': ['Mark Carney', 'Trump'], 'countries': ['Canada', 'US', 'Greenland'], 'orgs': [], 'slogan': []}","['Politics', 'Tariffs', 'Arctic Security']",2026-01-20 19:39:58.950985,Oppose Tariffs
